,RecordNumber,CustomerId,LastName,RiskScore,Location,Gender,Age,LoyaltyYears,AccountBalance,ProductCount,HasCreditCard,ActiveStatus,IncomeEstimate,AnnualSpending,HasComplaint,ComplaintSatisfaction,CardType,CreditCardPoints
873,874,1873,Anthony,65.0,Charlotte,Female,51.0,0.0,94078.0,8.0,1.0,1.0,130494.0,77261.07564654331,1.0,2.0,MasterCard,2902.0
874,875,1874,Myers,74.0,New York,Male,28.0,16.0,84973.0,6.0,0.0,1.0,105435.0,30370.663013069643,1.0,6.0,American Express,763.0
875,876,1875,Flores,50.0,San Antonio,Female,45.0,10.0,42247.0,2.0,0.0,0.0,39787.0,14317.61260789596,1.0,6.0,MasterCard,4830.0
876,877,1876,Jacobs,37.0,,Male,64.0,9.0,20601.0,1.0,1.0,0.0,40982.0,-3461.743375620543,1.0,1.0,American Express,1642.0
877,878,1877,Ingram,63.0,Indianapolis,Male,29.0,18.0,94966.0,5.0,0.0,1.0,42606.0,32376.39306584744,0.0,6.0,American Express,2297.0
878,879,1878,Smith,97.0,Washington,Male,38.0,13.0,51599.0,9.0,1.0,0.0,161222.0,31411.903337659605,1.0,10.0,American Express,4696.0
879,880,1879,Cooper,37.0,Phoenix,Male,28.0,9.0,72545.0,8.0,1.0,0.0,132223.0,63261.60422306057,0.0,5.0,MasterCard,2447.0
880,881,1880,Clayton,49.0,Houston,Female,56.0,14.0,5552.0,4.0,1.0,1.0,66936.0,16612.181808386886,0.0,9.0,American Express,2447.0
881,882,1881,Bradley,97.0,Jacksonville,Male,45.0,18.0,10417.0,5.0,0.0,1.0,113286.0,39228.30256796438,1.0,8.0,Visa,3749.0
882,883,1882,Hurley,81.0,Washington,Male,22.0,3.0,50970.0,5.0,1.0,1.0,159665.0,55818.48741117475,0.0,8.0,American Express,2922.0
883,884,1883,Tucker,29.0,Seattle,Female,34.0,1.0,69207.0,6.0,0.0,1.0,168430.0,75139.26853172039,1.0,1.0,Visa,579.0
884,885,1884,Banks,78.0,Indianapolis,Male,37.0,8.0,73055.0,3.0,1.0,1.0,57381.0,30578.337218796725,1.0,6.0,Discover,3804.0
885,886,1885,Brewer,90.0,Denver,Male,58.0,9.0,79270.0,5.0,1.0,0.0,141465.0,82837.57965188596,0.0,4.0,Discover,4878.0
886,887,1886,Curtis,50.0,Dallas,Male,63.0,10.0,4722.0,2.0,0.0,1.0,48074.0,30356.768617456248,1.0,5.0,MasterCard,2368.0
887,888,1887,Ramirez,62.0,Houston,Female,29.0,13.0,71442.0,10.0,1.0,1.0,171667.0,89190.60603010282,0.0,0.0,MasterCard,3932.0
888,889,1888,Gray,97.0,Los Angeles,Male,23.0,6.0,96632.0,1.0,1.0,1.0,64194.0,44822.462193387866,0.0,6.0,Discover,4627.0
889,890,1889,Smith,51.0,Houston,Female,34.0,14.0,41031.0,1.0,0.0,0.0,46853.0,41846.10395260293,1.0,5.0,American Express,3360.0
890,891,1890,Miller,37.0,Los Angeles,Male,68.0,18.0,80235.0,6.0,0.0,1.0,93719.0,35800.74722160179,1.0,3.0,American Express,4707.0
891,892,1891,Herman,96.0,Charlotte,Male,36.0,14.0,22438.0,7.0,0.0,1.0,171733.0,47790.46370436336,1.0,0.0,American Express,1100.0
892,893,1892,Gonzalez,87.0,Los Angeles,Female,43.0,7.0,59819.0,2.0,1.0,1.0,138724.0,63837.31900110935,0.0,8.0,,1670.0
893,894,1893,Hardin,78.0,Houston,Male,65.0,10.0,44856.0,4.0,0.0,0.0,187567.0,92624.8310892112,1.0,3.0,Visa,2220.0
894,895,1894,Pollard,29.0,Philadelphia,Male,61.0,8.0,34576.0,5.0,0.0,1.0,33703.0,21913.660931299124,0.0,1.0,MasterCard,4970.0
895,896,1895,Lee,50.0,San Antonio,Female,61.0,14.0,42938.0,7.0,1.0,1.0,181887.0,75584.09756790719,0.0,7.0,Visa,216.0
896,897,1896,Hall,80.0,San Jose,Female,69.0,0.0,50028.0,2.0,0.0,1.0,180637.0,57348.34643888191,1.0,1.0,Discover,375.0
897,898,1897,Duran,4.0,Denver,,49.0,0.0,60807.0,6.0,1.0,0.0,137491.0,67943.79585270378,1.0,4.0,Visa,1609.0
898,899,1898,Hammond,28.0,Denver,Female,23.0,18.0,50877.0,1.0,1.0,0.0,78453.0,45120.16254329354,1.0,10.0,American Express,4106.0
899,900,1899,Burnett,3.0,Jacksonville,Female,53.0,2.0,98783.0,7.0,0.0,0.0,108478.0,70937.7020139991,0.0,5.0,American Express,3839.0
900,901,1900,Brown,9.0,Chicago,Male,55.0,9.0,44461.0,9.0,1.0,0.0,53161.0,18723.29327152637,1.0,10.0,Visa,2939.0
901,902,1901,Bryant,55.0,Fort Worth,Female,28.0,7.0,50970.0,5.0,0.0,1.0,134296.0,66961.23231626995,0.0,7.0,Discover,4062.0
902,903,1902,Schmitt,16.0,Seattle,Male,50.0,14.0,41469.0,5.0,0.0,1.0,160788.0,51873.12749595029,1.0,10.0,Visa,1613.0
903,904,1903,Lee,73.0,San Diego,Male,41.0,9.0,84136.0,4.0,0.0,0.0,53349.0,33912.77501760933,1.0,0.0,American Express,3679.0
904,905,1904,Scott,16.0,Charlotte,Male,40.0,0.0,21435.0,3.0,0.0,0.0,67098.0,18530.27670721498,0.0,0.0,American Express,4913.0
905,906,1905,Stephens,83.0,New York,Female,32.0,17.0,85117.0,9.0,1.0,1.0,128435.0,55586.93494750712,0.0,3.0,Discover,1296.0
906,907,1906,Smith,87.0,Chicago,Female,44.0,1.0,15191.0,5.0,1.0,1.0,151204.0,48881.842830893234,0.0,4.0,Visa,3996.0
907,908,1907,Anderson,68.0,San Diego,,28.0,18.0,85726.0,8.0,0.0,0.0,71990.0,37215.03824815784,1.0,8.0,American Express,4786.0
908,909,1908,Hoffman,33.0,Houston,Female,68.0,12.0,28386.0,9.0,0.0,0.0,88921.0,27954.564711780447,1.0,10.0,American Express,1155.0
909,910,1909,George,5.0,San Francisco,Female,67.0,0.0,32721.0,5.0,1.0,0.0,187610.0,73996.0959684026,1.0,6.0,Visa,4879.0
910,911,1910,Lutz,52.0,San Jose,Female,34.0,1.0,55786.0,10.0,0.0,0.0,120572.0,52173.77802150279,1.0,6.0,Visa,2366.0
911,912,1911,,65.0,Jacksonville,Female,68.0,15.0,14704.0,9.0,1.0,1.0,27213.0,13608.089694888822,0.0,7.0,MasterCard,2891.0
912,913,1912,Osborne,76.0,Columbus,Male,70.0,14.0,57635.0,2.0,0.0,0.0,144693.0,65078.62928311482,0.0,4.0,Discover,1972.0
913,914,1913,Berger,42.0,Columbus,Male,31.0,12.0,3123.0,9.0,1.0,0.0,195295.0,59297.12958895367,0.0,4.0,Discover,784.0
914,915,1914,Jones,74.0,Los Angeles,Female,44.0,15.0,91710.0,4.0,1.0,1.0,111655.0,64508.736239096776,0.0,0.0,Visa,4492.0
915,916,1915,Jimenez,22.0,Phoenix,Male,35.0,16.0,63993.0,6.0,1.0,1.0,88371.0,46542.22492844633,1.0,8.0,Discover,1081.0
916,917,1916,Johnson,54.0,Phoenix,Female,45.0,20.0,81122.0,6.0,0.0,1.0,88274.0,39349.23140642519,0.0,5.0,American Express,2033.0
917,918,1917,Clark,79.0,Philadelphia,,68.0,6.0,98512.0,6.0,0.0,1.0,127853.0,80494.8875437036,0.0,8.0,Visa,1614.0
918,919,1918,Campos,94.0,Fort Worth,Male,64.0,16.0,26416.0,2.0,0.0,1.0,24134.0,7692.0629477300445,0.0,2.0,Visa,4555.0
919,920,1919,Wilson,74.0,Dallas,Male,64.0,6.0,2814.0,7.0,0.0,0.0,111428.0,33847.997992064345,1.0,4.0,Visa,2416.0
920,921,1920,Glass,15.0,Charlotte,Male,21.0,12.0,79537.0,6.0,0.0,0.0,59601.0,52852.817405352704,0.0,1.0,MasterCard,4641.0
921,922,1921,Gomez,7.0,Columbus,Female,24.0,4.0,51258.0,1.0,1.0,0.0,93889.0,50297.7175771387,1.0,9.0,Discover,3653.0
922,923,1922,Dixon,3.0,San Antonio,Male,62.0,16.0,17508.0,2.0,1.0,1.0,35690.0,20261.433885688355,0.0,4.0,MasterCard,496.0
923,924,1923,Conley,3.0,Washington,Female,52.0,2.0,86166.0,7.0,1.0,0.0,21909.0,20635.05997117932,1.0,7.0,American Express,504.0
924,925,1924,Jenkins,55.0,Los Angeles,Male,65.0,6.0,79916.0,1.0,1.0,1.0,111423.0,71726.36908575566,0.0,10.0,Discover,3386.0
925,926,1925,Reid,24.0,San Antonio,Male,26.0,16.0,36699.0,1.0,1.0,0.0,100032.0,46153.6997780862,1.0,1.0,MasterCard,2208.0
926,927,1926,Shepherd,66.0,Philadelphia,Female,25.0,6.0,47335.0,1.0,1.0,0.0,32062.0,17353.099799558695,0.0,7.0,Visa,4813.0
927,928,1927,Allen,95.0,Indianapolis,Female,69.0,20.0,47806.0,8.0,1.0,1.0,95386.0,33709.263529983094,1.0,3.0,MasterCard,3216.0
928,929,1928,,50.0,Los Angeles,Female,62.0,0.0,78853.0,4.0,0.0,1.0,185803.0,62387.34818304001,1.0,9.0,Visa,3666.0
929,930,1929,Ortiz,26.0,Chicago,Female,34.0,16.0,64768.0,4.0,1.0,0.0,156225.0,72551.86841683587,0.0,9.0,MasterCard,1408.0
930,931,1930,Vargas,92.0,Phoenix,Female,34.0,16.0,36739.0,2.0,0.0,0.0,161553.0,58337.722549816,1.0,0.0,MasterCard,4364.0
931,932,1931,Sloan,31.0,Phoenix,Female,66.0,10.0,35785.0,1.0,1.0,0.0,119270.0,57460.36374642542,1.0,4.0,MasterCard,4077.0
932,933,1932,Castillo,49.0,New York,Female,50.0,2.0,32980.0,10.0,1.0,0.0,86425.0,42232.00093480366,0.0,0.0,Visa,1477.0
933,934,1933,Hunt,60.0,San Diego,Female,49.0,14.0,90335.0,9.0,0.0,0.0,104981.0,73165.3919417269,0.0,6.0,MasterCard,4960.0
934,935,1934,Smith,50.0,Jacksonville,Male,25.0,20.0,95702.0,7.0,1.0,1.0,124470.0,58756.05772083829,1.0,7.0,Discover,2397.0
935,936,1935,Mccarthy,18.0,Houston,Female,36.0,10.0,86016.0,4.0,0.0,1.0,179277.0,98643.35330967615,0.0,2.0,Discover,109.0
936,937,1936,Barnes,20.0,Fort Worth,Female,55.0,15.0,2609.0,6.0,1.0,1.0,108887.0,36828.93620895345,0.0,2.0,Discover,3554.0
937,938,1937,Grant,4.0,Charlotte,Male,20.0,8.0,67253.0,2.0,0.0,1.0,101542.0,63193.81061792272,0.0,6.0,Visa,649.0
938,939,1938,Chapman,81.0,Austin,Female,22.0,0.0,50970.0,7.0,1.0,0.0,195221.0,68509.91607469306,1.0,3.0,Visa,1499.0
939,940,1939,Lee,91.0,San Jose,Male,30.0,15.0,92128.0,2.0,0.0,0.0,69112.0,42632.05299366189,1.0,2.0,Discover,595.0
940,941,1940,Anderson,41.0,Chicago,Male,64.0,8.0,29141.0,10.0,0.0,1.0,162012.0,42240.3705855409,1.0,7.0,Discover,978.0
941,942,1941,Cervantes,60.0,Columbus,Female,63.0,18.0,31009.0,8.0,1.0,0.0,79010.0,27807.37514058245,1.0,2.0,Discover,730.0
942,943,1942,Peterson,21.0,San Francisco,Male,48.0,11.0,7782.0,8.0,1.0,1.0,44485.0,19924.38993877913,1.0,6.0,American Express,56.0
943,944,1943,Griffith,20.0,San Jose,Female,33.0,18.0,93072.0,1.0,0.0,0.0,109299.0,51537.26448768904,1.0,1.0,Discover,2243.0
944,945,1944,Martin,69.0,San Jose,Male,67.0,8.0,26933.0,8.0,1.0,0.0,125584.0,35353.37371244032,1.0,10.0,MasterCard,2447.0
945,946,1945,Huber,0.0,Jacksonville,Male,49.0,6.0,78154.0,2.0,0.0,0.0,152139.0,81376.93469295933,0.0,10.0,American Express,1286.0
946,947,1946,Lee,4.0,Dallas,Male,39.0,13.0,9307.0,6.0,1.0,1.0,40607.0,13515.67210153076,1.0,0.0,American Express,111.0
947,948,1947,Davis,11.0,New York,Female,46.0,18.0,93207.0,1.0,0.0,1.0,81597.0,45445.59352969328,1.0,5.0,Visa,4806.0
948,949,1948,Moore,89.0,Phoenix,Female,39.0,18.0,76874.0,5.0,1.0,1.0,94554.0,53851.459211542766,0.0,7.0,MasterCard,1201.0
949,950,1949,Carter,45.0,Washington,Male,60.0,1.0,39346.0,7.0,0.0,1.0,199593.0,109155.44141945586,0.0,0.0,Visa,947.0
950,951,1950,Ward,33.0,San Diego,Male,20.0,8.0,51772.0,10.0,1.0,0.0,35187.0,37205.57849781543,0.0,9.0,Visa,4121.0
951,952,1951,Campbell,48.0,Austin,Female,27.0,12.0,73084.0,1.0,0.0,0.0,23985.0,33367.186681878404,1.0,8.0,MasterCard,757.0
952,953,1952,Bryant,77.0,Jacksonville,Female,59.0,14.0,41149.0,2.0,0.0,0.0,194124.0,80924.91318992364,0.0,2.0,Visa,3388.0
953,954,1953,Lopez,89.0,New York,Male,38.0,2.0,87700.0,7.0,1.0,0.0,170635.0,76496.20272577148,1.0,2.0,MasterCard,2447.0
954,955,1954,Dunn,44.0,Washington,Male,33.0,10.0,28526.0,6.0,1.0,1.0,198394.0,50962.07711669583,1.0,3.0,MasterCard,3535.0
955,956,1955,Lee,26.0,Austin,Female,29.0,20.0,97758.0,3.0,0.0,0.0,71514.0,37908.89653536868,1.0,10.0,Visa,2293.0
956,957,1956,Browning,72.0,Phoenix,Female,19.0,13.0,86712.0,10.0,0.0,0.0,38608.0,28495.45586797526,0.0,0.0,Discover,1104.0
957,958,1957,Wolf,25.0,Charlotte,Female,58.0,7.0,69477.0,2.0,0.0,0.0,91327.0,30650.879359524664,0.0,8.0,Visa,661.0
958,959,1958,Miller,46.0,Phoenix,Female,41.0,17.0,6695.0,10.0,0.0,1.0,37221.0,1217.7420978456612,1.0,10.0,American Express,908.0
959,960,1959,Cox,85.0,Jacksonville,Female,52.0,10.0,40169.0,4.0,1.0,1.0,68506.0,10672.685290773654,1.0,2.0,Visa,4617.0
960,961,1960,Kelley,55.0,Phoenix,Male,47.0,15.0,48947.0,3.0,0.0,1.0,40968.0,24377.911643026277,1.0,9.0,MasterCard,1856.0
961,962,1961,Garcia,93.0,Indianapolis,Female,47.0,1.0,48224.0,7.0,0.0,0.0,147677.0,70161.70970848815,0.0,3.0,American Express,2311.0
962,963,1962,Lane,62.0,Indianapolis,Male,64.0,7.0,46865.0,8.0,0.0,1.0,179009.0,83516.04518624328,1.0,0.0,MasterCard,789.0
963,964,1963,Johnson,47.0,Jacksonville,Female,52.0,5.0,50970.0,2.0,1.0,0.0,192903.0,78319.24462079242,0.0,3.0,Discover,171.0
964,965,1964,Brooks,60.0,Charlotte,Male,36.0,11.0,61410.0,10.0,0.0,0.0,194005.0,69056.2865880143,1.0,0.0,Discover,4360.0
965,966,1965,,80.0,Charlotte,Female,67.0,14.0,91895.0,7.0,1.0,0.0,198379.0,71284.3484148004,0.0,4.0,American Express,1986.0
966,967,1966,Davidson,25.0,Philadelphia,Female,25.0,7.0,25816.0,8.0,1.0,1.0,199412.0,56868.013005984976,1.0,4.0,Discover,1885.0
967,968,1967,Zimmerman,35.0,Jacksonville,Male,43.0,3.0,56026.0,6.0,1.0,1.0,122951.0,47397.02422745501,0.0,10.0,Discover,475.0
968,969,1968,Lloyd,0.0,Washington,Male,66.0,14.0,51705.0,6.0,1.0,0.0,128306.0,49049.65301964326,0.0,6.0,Visa,1049.0
969,970,1969,Acosta,7.0,Seattle,Female,57.0,19.0,62922.0,10.0,1.0,0.0,63601.0,36806.26502008413,0.0,7.0,Visa,4129.0
970,971,1970,Jackson,98.0,Columbus,Female,24.0,16.0,74914.0,1.0,1.0,1.0,92178.0,42080.25781873032,0.0,3.0,Discover,2311.0
971,972,1971,Bryant,51.0,Los Angeles,Female,47.0,12.0,2881.0,4.0,1.0,1.0,179826.0,70165.20893668261,0.0,6.0,Discover,1161.0
972,973,1972,Vasquez,78.0,Dallas,Female,24.0,17.0,40567.0,1.0,0.0,1.0,194382.0,76934.21497200527,0.0,3.0,Visa,815.0
973,974,1973,Johnson,46.0,Phoenix,Female,20.0,1.0,48365.0,4.0,0.0,0.0,89893.0,39035.857117410254,1.0,2.0,Discover,3766.0
974,975,1974,Arnold,55.0,Washington,Male,18.0,12.0,80211.0,2.0,1.0,0.0,106799.0,64127.10552671204,1.0,5.0,Discover,2922.0
975,976,1975,Clark,85.0,New York,Male,53.0,12.0,71122.0,5.0,0.0,0.0,68367.0,22981.9326579963,1.0,3.0,MasterCard,753.0
976,977,1976,Wells,13.0,Chicago,Female,42.0,10.0,26006.0,10.0,0.0,1.0,33201.0,20774.99578292368,1.0,2.0,Discover,4661.0
977,978,1977,Turner,89.0,Philadelphia,Male,54.0,19.0,42198.0,9.0,1.0,1.0,153811.0,65289.71771523926,0.0,8.0,American Express,461.0
978,979,1978,Wyatt,27.0,Phoenix,Male,18.0,9.0,23831.0,10.0,0.0,1.0,33231.0,12577.637190303049,1.0,4.0,MasterCard,3239.0
979,980,1979,Cook,86.0,Phoenix,Male,32.0,2.0,17459.0,3.0,1.0,0.0,193567.0,79235.9632086596,0.0,6.0,American Express,2702.0
980,981,1980,Simon,77.0,New York,Female,54.0,18.0,33443.0,8.0,0.0,0.0,172240.0,75442.89154557008,0.0,5.0,Discover,80.0
981,982,1981,White,87.0,Indianapolis,Male,30.0,2.0,43316.0,3.0,1.0,1.0,183696.0,66938.09204011572,0.0,9.0,Visa,2804.0
982,983,1982,Williams,1.0,Denver,Female,57.0,13.0,97131.0,6.0,1.0,0.0,161707.0,74145.49416142075,1.0,4.0,MasterCard,869.0
983,984,1983,Webb,25.0,Columbus,Male,25.0,7.0,65486.0,4.0,0.0,1.0,29964.0,33140.41682584066,0.0,6.0,Visa,4694.0
984,985,1984,Anderson,13.0,Jacksonville,Female,22.0,3.0,6877.0,8.0,0.0,0.0,178857.0,56669.73251977415,1.0,10.0,MasterCard,806.0
985,986,1985,Carroll,58.0,San Jose,Male,26.0,19.0,40553.0,6.0,1.0,1.0,32336.0,25499.463322877986,1.0,5.0,Visa,1934.0
986,987,1986,Marshall,55.0,Washington,Female,18.0,10.0,5922.0,8.0,1.0,0.0,97475.0,33478.970179102755,1.0,9.0,MasterCard,703.0
987,988,1987,Benitez,6.0,Seattle,Female,53.0,10.0,5686.0,1.0,1.0,0.0,178484.0,77468.81240356012,1.0,1.0,MasterCard,2523.0
988,989,1988,Dean,2.0,Austin,Male,52.0,10.0,33766.0,6.0,0.0,1.0,102212.0,27176.80864070212,0.0,2.0,American Express,2639.0
989,990,1989,Henson,22.0,Los Angeles,Female,19.0,1.0,80943.0,1.0,0.0,1.0,95379.0,55852.240102526026,0.0,1.0,Visa,4582.0
990,991,1990,Jones,17.0,Seattle,Female,57.0,16.0,33006.0,1.0,0.0,1.0,65591.0,25514.224884878087,0.0,2.0,American Express,3909.0
991,992,1991,Soto,37.0,San Antonio,Female,40.0,8.0,32422.0,8.0,0.0,1.0,81750.0,41239.17455439044,1.0,0.0,American Express,4801.0
992,993,1992,Gutierrez,98.0,Charlotte,Female,26.0,1.0,13205.0,7.0,1.0,1.0,110648.0,26972.73109954455,0.0,7.0,Visa,1164.0
993,994,1993,Boyd,14.0,Austin,Female,51.0,14.0,87590.0,3.0,1.0,0.0,116134.0,61069.42710224887,1.0,5.0,MasterCard,619.0
994,995,1994,Harper,63.0,Seattle,Female,63.0,15.0,24527.0,6.0,1.0,1.0,186526.0,68421.9656865166,0.0,1.0,American Express,3066.0
995,996,1995,Adams,88.0,Jacksonville,Female,31.0,3.0,19443.0,9.0,1.0,1.0,118537.0,40494.28133878985,0.0,7.0,Visa,4872.0
996,997,1996,Smith,100.0,Philadelphia,Female,21.0,7.0,17524.0,7.0,0.0,1.0,82672.0,19895.817964593123,0.0,5.0,MasterCard,446.0
997,998,1997,Diaz,27.0,Washington,Male,47.0,10.0,29202.0,3.0,1.0,0.0,47228.0,19413.24053798994,0.0,6.0,American Express,2337.0
998,999,1998,Peterson,73.0,Fort Worth,Male,48.0,4.0,66552.0,6.0,1.0,1.0,34429.0,40553.95530290926,0.0,10.0,American Express,208.0
999,1000,1999,Horton,38.0,Washington,Female,55.0,15.0,47142.0,4.0,0.0,1.0,104294.0,51282.5131647052,0.0,0.0,American Express,2460.0
